t_utc,t_unix,t_sclk_cor,t_tid,tid,orbit,focusmode,alt,lst,long,lat,sza,mass,species,cps_dt_bkd,abundance,precision,quality
2015-04-29T03:22:19,1430277738.726368,483549712.390808,5455.893662,15746,1123,csn,1.677914e+02,1.112139e+01,-7.161727e+00,-7.459600e+00,1.347194e+01,40,Ar,2880275.603200,31679807.844097,0.000596,TSC:NOV
2015-04-29T03:22:21,1430277740.726568,483549714.391006,5457.893662,15746,1123,csn,1.679455e+02,1.112389e+01,-7.132657e+00,-7.328845e+00,1.347314e+01,40,Ar,2948662.703193,32421117.267690,0.000596,TSC:NOV
2015-04-29T03:22:23,1430277742.726768,483549716.391205,5459.893662,15746,1123,csn,1.681060e+02,1.112639e+01,-7.103612e+00,-7.198099e+00,1.347566e+01,40,Ar,3055220.097376,33581592.763672,0.000590,TSC:NOV
2015-04-29T03:22:25,1430277744.726967,483549718.391403,5461.893662,15746,1123,csn,1.682727e+02,1.112889e+01,-7.074592e+00,-7.067362e+00,1.347951e+01,40,Ar,3088561.025692,33936845.799112,0.000582,TSC:NOV
2015-04-29T03:22:27,1430277746.727167,483549720.391602,5463.893662,15746,1123,csn,1.684458e+02,1.113139e+01,-7.045596e+00,-6.936631e+00,1.348467e+01,40,Ar,3323993.049456,36511628.062872,0.000568,TSC:NOV
2015-04-29T03:22:29,1430277748.727368,483549722.391801,5465.893662,15746,1123,csn,1.686251e+02,1.113389e+01,-7.016624e+00,-6.805910e+00,1.349115e+01,40,Ar,3331918.693352,36586515.000851,0.000565,TSC:NOV
2015-04-29T03:22:31,1430277750.727568,483549724.392000,5467.893662,15746,1123,csn,1.688108e+02,1.113639e+01,-6.987676e+00,-6.675199e+00,1.349895e+01,40,Ar,3185502.988928,34967134.666260,0.000558,TSC:NOV
2015-04-29T03:22:33,1430277752.727768,483549726.392199,5469.893662,15746,1123,csn,1.690028e+02,1.113861e+01,-6.958751e+00,-6.544498e+00,1.351196e+01,40,Ar,3511651.535936,38534407.656991,0.000557,TSC:NOV
2015-04-29T03:22:35,1430277754.727968,483549728.392397,5471.893662,15746,1123,csn,1.692011e+02,1.114111e+01,-6.929850e+00,-6.413808e+00,1.352237e+01,40,Ar,3455898.539769,37909987.804679,0.000554,TSC:NOV
2015-04-29T03:22:37,1430277756.728168,483549730.392596,5473.893662,15746,1123,csn,1.694057e+02,1.114361e+01,-6.900971e+00,-6.283130e+00,1.353409e+01,40,Ar,3417619.265430,37477591.893123,0.000556,TSC:NOV
2015-04-29T03:22:39,1430277758.728368,483549732.392794,5475.893662,15746,1123,csn,1.696166e+02,1.114611e+01,-6.872115e+00,-6.152463e+00,1.354712e+01,40,Ar,3326886.811734,36470470.453730,0.000559,TSC:NOV
2015-04-29T03:22:41,1430277760.728568,483549734.392993,5477.893662,15746,1123,csn,1.698338e+02,1.114861e+01,-6.843282e+00,-6.021808e+00,1.356145e+01,40,Ar,3291825.451751,36074105.939992,0.000564,TSC:NOV
2015-04-29T03:22:43,1430277762.728768,483549736.393192,5479.893662,15746,1123,csn,1.700573e+02,1.115111e+01,-6.814470e+00,-5.891166e+00,1.357707e+01,40,Ar,3232962.759038,35417267.511883,0.000568,TSC:NOV
2015-04-29T03:22:45,1430277764.728968,483549738.393391,5481.893662,15746,1123,csn,1.702871e+02,1.115361e+01,-6.785680e+00,-5.760538e+00,1.359399e+01,40,Ar,3118343.936563,34150287.503764,0.000577,TSC:NOV
2015-04-29T03:22:47,1430277766.729168,483549740.393589,5483.893662,15746,1123,csn,1.705232e+02,1.115583e+01,-6.756912e+00,-5.629924e+00,1.361598e+01,40,Ar,2963970.818252,32448958.627123,0.000585,TSC:NOV
2015-04-29T03:22:49,1430277768.729368,483549742.393787,5485.893662,15746,1123,csn,1.707655e+02,1.115833e+01,-6.728165e+00,-5.499325e+00,1.363545e+01,40,Ar,2827097.962593,30940307.556878,0.000605,TSC:NOV
2015-04-29T03:22:51,1430277770.729568,483549744.393986,5487.893662,15746,1123,csn,1.710142e+02,1.116083e+01,-6.699440e+00,-5.368740e+00,1.365620e+01,40,Ar,2661573.909144,29119215.309782,0.000616,TSC:NOV
2015-04-29T03:22:53,1430277772.729768,483549746.394185,5489.893662,15746,1123,csn,1.712692e+02,1.116333e+01,-6.670735e+00,-5.238171e+00,1.367822e+01,40,Ar,2559758.995177,27996132.827185,0.000626,TSC:NOV
2015-04-29T03:22:55,1430277774.729968,483549748.394384,5491.893662,15746,1123,csn,1.715304e+02,1.116583e+01,-6.642050e+00,-5.107618e+00,1.370150e+01,40,Ar,2621770.331975,28664987.260054,0.000637,TSC:NOV
2015-04-29T03:22:57,1430277776.730168,483549750.394583,5493.893662,15746,1123,csn,1.717979e+02,1.116833e+01,-6.613386e+00,-4.977082e+00,1.372603e+01,40,Ar,2465817.985305,26951097.569868,0.000640,TSC:NOV
2015-04-29T03:22:59,1430277778.730369,483549752.394781,5495.893662,15746,1123,csn,1.720717e+02,1.117056e+01,-6.584741e+00,-4.846563e+00,1.375551e+01,40,Ar,2354422.489552,25725184.045930,0.000646,TSC:NOV
2015-04-29T03:23:01,1430277780.730569,483549754.394979,5497.893662,15746,1123,csn,1.723518e+02,1.117306e+01,-6.556117e+00,-4.716062e+00,1.378253e+01,40,Ar,2516626.732776,27488564.327803,0.000644,TSC:NOV
2015-04-29T03:23:03,1430277782.730769,483549756.395178,5499.893662,15746,1123,csn,1.726381e+02,1.117556e+01,-6.527512e+00,-4.585579e+00,1.381077e+01,40,Ar,2443416.337249,26680270.071794,0.000645,TSC:NOV
2015-04-29T03:23:05,1430277784.730969,483549758.395377,5501.893662,15746,1123,csn,1.729308e+02,1.117806e+01,-6.498926e+00,-4.455115e+00,1.384025e+01,40,Ar,2484741.889619,27122747.758988,0.000643,TSC:NOV
2015-04-29T03:23:07,1430277786.731169,483549760.395576,5503.893662,15746,1123,csn,1.732297e+02,1.118056e+01,-6.470359e+00,-4.324670e+00,1.387094e+01,40,Ar,2499037.385359,27270005.547435,0.000641,TSC:NOV
2015-04-29T03:23:09,1430277788.731369,483549762.395775,5505.893662,15746,1123,csn,1.735348e+02,1.118306e+01,-6.441810e+00,-4.194246e+00,1.390284e+01,40,Ar,2514905.748949,27434349.220496,0.000635,TSC:NOV
2015-04-29T03:23:11,1430277790.731568,483549764.395973,5507.893662,15746,1123,csn,1.738463e+02,1.118528e+01,-6.413280e+00,-4.063841e+00,1.393953e+01,40,Ar,2549840.967983,27806529.965979,0.000626,TSC:NOV
2015-04-29T03:23:13,1430277792.731768,483549766.396171,5509.893662,15746,1123,csn,1.741640e+02,1.118778e+01,-6.384768e+00,-3.933458e+00,1.397380e+01,40,Ar,2592771.211169,28265640.605495,0.000629,TSC:NOV
2015-04-29T03:23:15,1430277794.731969,483549768.396370,5511.893662,15746,1123,csn,1.744879e+02,1.119028e+01,-6.356274e+00,-3.803096e+00,1.400926e+01,40,Ar,2651590.648069,28897634.081528,0.000624,TSC:NOV
2015-04-29T03:23:17,1430277796.732169,483549770.396569,5513.893662,15746,1123,csn,1.748181e+02,1.119278e+01,-6.327798e+00,-3.672756e+00,1.404590e+01,40,Ar,2634066.404884,28697504.058976,0.000627,TSC:NOV
2015-04-29T03:23:19,1430277798.732369,483549772.396768,5515.893662,15746,1123,csn,1.751546e+02,1.119500e+01,-6.299339e+00,-3.542439e+00,1.408720e+01,40,Ar,2552890.862037,27804279.032685,0.000629,TSC:NOV
2015-04-29T03:23:21,1430277800.732569,483549774.396967,5517.893662,15746,1123,csn,1.754973e+02,1.119750e+01,-6.270897e+00,-3.412144e+00,1.412613e+01,40,Ar,2680044.428721,29179885.396783,0.000637,TSC:NOV
2015-04-29T03:23:23,1430277802.732769,483549776.397165,5519.893662,15746,1123,csn,1.758463e+02,1.120000e+01,-6.242472e+00,-3.281874e+00,1.416621e+01,40,Ar,2581434.844717,28097345.734567,0.000644,TSC:NOV
2015-04-29T03:23:25,1430277804.732969,483549778.397364,5521.893662,15746,1123,csn,1.762015e+02,1.120250e+01,-6.214063e+00,-3.151627e+00,1.420742e+01,40,Ar,2331687.308593,25370984.192359,0.000653,TSC:NOV
2015-04-29T03:23:27,1430277806.733169,483549780.397562,5523.893662,15746,1123,csn,1.765629e+02,1.120500e+01,-6.185671e+00,-3.021405e+00,1.424975e+01,40,Ar,2339619.240447,25449275.703177,0.000655,TSC:NOV
2015-04-29T03:23:29,1430277808.733369,483549782.397761,5525.893662,15746,1123,csn,1.769306e+02,1.120722e+01,-6.157295e+00,-2.891208e+00,1.429660e+01,40,Ar,2204368.475578,23970553.258609,0.000669,TSC:NOV
2015-04-29T03:23:31,1430277810.733569,483549784.397960,5527.893662,15746,1123,csn,1.773046e+02,1.120972e+01,-6.128934e+00,-2.761037e+00,1.434113e+01,40,Ar,2164579.873764,23530507.934674,0.000677,TSC:NOV
2015-04-29T03:23:33,1430277812.733769,483549786.398159,5529.893662,15746,1123,csn,1.776847e+02,1.121222e+01,-6.100590e+00,-2.630893e+00,1.438675e+01,40,Ar,2018222.020107,21932629.061556,0.000695,TSC:NOV
2015-04-29T03:23:35,1430277814.733969,483549788.398357,5531.893662,15746,1123,csn,1.780711e+02,1.121472e+01,-6.072260e+00,-2.500775e+00,1.443344e+01,40,Ar,2011259.306298,21850141.630586,0.000705,TSC:NOV
2015-04-29T03:23:37,1430277816.734169,483549790.398555,5533.893662,15746,1123,csn,1.784637e+02,1.121694e+01,-6.043946e+00,-2.370684e+00,1.448454e+01,40,Ar,1966556.384392,21357844.379410,0.000713,TSC:NOV
2015-04-29T03:23:39,1430277818.734369,483549792.398754,5535.893662,15746,1123,csn,1.788625e+02,1.121944e+01,-6.015646e+00,-2.240621e+00,1.453334e+01,40,Ar,1884074.490668,20455695.856639,0.000729,TSC:NOV
2015-04-29T03:23:41,1430277820.734569,483549794.398953,5537.893662,15746,1123,csn,1.792676e+02,1.122194e+01,-5.987361e+00,-2.110587e+00,1.458319e+01,40,Ar,1821444.548016,19769585.776468,0.000741,TSC:NOV
2015-04-29T03:23:43,1430277822.734769,483549796.399152,5539.893662,15746,1123,csn,1.796788e+02,1.122417e+01,-5.959090e+00,-1.980581e+00,1.463733e+01,40,Ar,1626222.253169,17645227.101249,0.000784,TSC:NOV
2015-04-29T03:23:45,1430277824.734970,483549798.399351,5541.893662,15746,1123,csn,1.800963e+02,1.122667e+01,-5.930834e+00,-1.850604e+00,1.468922e+01,40,Ar,1504889.174603,16323680.820301,0.000815,TSC:NOV
2015-04-29T03:23:47,1430277826.735170,483549800.399549,5543.893662,15746,1123,csn,1.805200e+02,1.122917e+01,-5.902591e+00,-1.720658e+00,1.474212e+01,40,Ar,1427223.007203,15476469.435225,0.000837,TSC:NOV
2015-04-29T03:23:49,1430277828.735369,483549802.399747,5545.893662,15746,1123,csn,1.809499e+02,1.123167e+01,-5.874361e+00,-1.590742e+00,1.479601e+01,40,Ar,1313222.225623,14235901.933834,0.000873,TSC:NOV
2015-04-29T03:23:51,1430277830.735569,483549804.399946,5547.893662,15746,1123,csn,1.813859e+02,1.123389e+01,-5.846145e+00,-1.460857e+00,1.485408e+01,40,Ar,1264148.778093,13699729.598668,0.000889,TSC:NOV
2015-04-29T03:23:53,1430277832.735769,483549806.400145,5549.893662,15746,1123,csn,1.818282e+02,1.123639e+01,-5.817942e+00,-1.331003e+00,1.490992e+01,40,Ar,1198111.238004,12980109.003800,0.000914,TSC:NOV
2015-04-29T03:23:55,1430277834.735969,483549808.400343,5551.893662,15746,1123,csn,1.822767e+02,1.123889e+01,-5.789752e+00,-1.201181e+00,1.496672e+01,40,Ar,1097407.696028,11885485.446837,0.000955,TSC:NOV
2015-04-29T03:23:57,1430277836.736169,483549810.400542,5553.893662,15746,1123,csn,1.827313e+02,1.124111e+01,-5.761574e+00,-1.071392e+00,1.502759e+01,40,Ar,1090481.711480,11806886.432579,0.000958,TSC:NOV
2015-04-29T03:23:59,1430277838.736369,483549812.400740,5555.893662,15746,1123,csn,1.831922e+02,1.124361e+01,-5.733408e+00,-9.416355e-01,1.508627e+01,40,Ar,1043445.257633,11294190.790312,0.000979,TSC:NOV
2015-04-29T03:24:01,1430277840.736569,483549814.400939,5557.893662,15746,1123,csn,1.836592e+02,1.124611e+01,-5.705255e+00,-8.119126e-01,1.514588e+01,40,Ar,1075148.248363,11633827.676753,0.000964,TSC:NOV
2015-04-29T03:24:03,1430277842.736769,483549816.401138,5559.893662,15746,1123,csn,1.841324e+02,1.124861e+01,-5.677113e+00,-6.822237e-01,1.520640e+01,40,Ar,1050963.846861,11368713.272519,0.000975,TSC:NOV
2015-04-29T03:24:05,1430277844.736969,483549818.401337,5561.893662,15746,1123,csn,1.846117e+02,1.125083e+01,-5.648983e+00,-5.525684e-01,1.527086e+01,40,Ar,1046704.547545,11319236.872665,0.000977,TSC:NOV
2015-04-29T03:24:07,1430277846.737169,483549820.401536,5563.893662,15746,1123,csn,1.850972e+02,1.125333e+01,-5.620864e+00,-4.229491e-01,1.533316e+01,40,Ar,1056408.342508,11420745.552992,0.000973,TSC:NOV
2015-04-29T03:24:09,1430277848.737370,483549822.401735,5565.893662,15746,1123,csn,1.855889e+02,1.125583e+01,-5.592756e+00,-2.933653e-01,1.539635e+01,40,Ar,1036704.453499,11204375.870934,0.000982,TSC:NOV
2015-04-29T03:24:11,1430277850.737570,483549824.401933,5567.893662,15746,1123,csn,1.860868e+02,1.125806e+01,-5.564659e+00,-1.638175e-01,1.546337e+01,40,Ar,1038297.061069,11218241.968765,0.000981,TSC:NOV
2015-04-29T03:24:13,1430277852.737769,483549826.402131,5569.893662,15746,1123,csn,1.865908e+02,1.126056e+01,-5.536572e+00,-3.430633e-02,1.552826e+01,40,Ar,1018296.872977,10998877.986393,0.000991,TSC:NOV
2015-04-29T03:24:15,1430277854.737969,483549828.402330,5571.893662,15746,1123,csn,1.871009e+02,1.126306e+01,-5.508496e+00,9.516783e-02,1.559400e+01,40,Ar,987481.768361,10662872.770394,0.001006,TSC:NOV
2015-04-29T03:24:17,1430277856.738169,483549830.402529,5573.893662,15746,1123,csn,1.876172e+02,1.126528e+01,-5.480430e+00,2.246044e-01,1.566347e+01,40,Ar,929000.707648,10028424.055009,0.001038,TSC:NOV
2015-04-29T03:24:19,1430277858.738368,483549832.402727,5575.893662,15746,1123,csn,1.881396e+02,1.126778e+01,-5.452374e+00,3.540030e-01,1.573085e+01,40,Ar,895963.325389,9668939.068790,0.001056,TSC:NOV
2015-04-29T03:24:21,1430277860.738568,483549834.402926,5577.893662,15746,1123,csn,1.886681e+02,1.127028e+01,-5.424327e+00,4.833630e-01,1.579904e+01,40,Ar,863185.205097,9312468.953440,0.001076,TSC:NOV
2015-04-29T03:24:23,1430277862.738769,483549836.403125,5579.893662,15746,1123,csn,1.892028e+02,1.127250e+01,-5.396290e+00,6.126839e-01,1.587086e+01,40,Ar,812481.914904,8762880.991006,0.001109,TSC:NOV
2015-04-29T03:24:25,1430277864.738969,483549838.403323,5581.893662,15746,1123,csn,1.897436e+02,1.127500e+01,-5.368261e+00,7.419653e-01,1.594062e+01,40,Ar,774963.960528,8355790.638624,0.001136,TSC:NOV
2015-04-29T03:24:27,1430277866.739169,483549840.403522,5583.893662,15746,1123,csn,1.902906e+02,1.127750e+01,-5.340242e+00,8.712066e-01,1.601116e+01,40,Ar,744852.460963,8028780.481555,0.001159,TSC:NOV
2015-04-29T03:24:29,1430277868.739369,483549842.403721,5585.893662,15746,1123,csn,1.908436e+02,1.127972e+01,-5.312231e+00,1.000407e+00,1.608523e+01,40,Ar,674185.849031,7264948.923584,0.001218,TSC:NOV
2015-04-29T03:24:31,1430277870.739569,483549844.403920,5587.893662,15746,1123,csn,1.914028e+02,1.128222e+01,-5.284228e+00,1.129567e+00,1.615727e+01,40,Ar,663296.804060,7145535.781432,0.001228,TSC:NOV
2015-04-29T03:24:33,1430277872.739769,483549846.404118,5589.893662,15746,1123,csn,1.919680e+02,1.128472e+01,-5.256234e+00,1.258685e+00,1.623005e+01,40,Ar,642777.991426,6922488.457248,0.001247,TSC:NOV
2015-04-29T03:24:35,1430277874.739969,483549848.404317,5591.893662,15746,1123,csn,1.925394e+02,1.128694e+01,-5.228247e+00,1.387761e+00,1.630627e+01,40,Ar,622112.019345,6697990.901318,0.001268,TSC:NOV
2015-04-29T03:24:37,1430277876.740170,483549850.404516,5593.893662,15746,1123,csn,1.931168e+02,1.128944e+01,-5.200268e+00,1.516795e+00,1.638049e+01,40,Ar,586148.483607,6308972.892865,0.001306,TSC:NOV
2015-04-29T03:24:39,1430277878.740370,483549852.404714,5595.893662,15746,1123,csn,1.937003e+02,1.129194e+01,-5.172296e+00,1.645786e+00,1.645542e+01,40,Ar,567925.971164,6111081.648352,0.001327,TSC:NOV
2015-04-29T03:24:41,1430277880.740569,483549854.404913,5597.893662,15746,1123,csn,1.942900e+02,1.129417e+01,-5.144332e+00,1.774733e+00,1.653369e+01,40,Ar,552148.919202,5939613.952825,0.001346,TSC:NOV
2015-04-29T03:24:43,1430277882.740769,483549856.405111,5599.893662,15746,1123,csn,1.948857e+02,1.129667e+01,-5.116374e+00,1.903636e+00,1.660999e+01,40,Ar,537185.691448,5777001.395125,0.001364,TSC:NOV
2015-04-29T03:24:45,1430277884.740969,483549858.405310,5601.893662,15746,1123,csn,1.954874e+02,1.129917e+01,-5.088423e+00,2.032494e+00,1.668697e+01,40,Ar,522222.463694,5614486.542639,0.001384,TSC:NOV
2015-04-29T03:24:47,1430277886.741170,483549860.405509,5603.893662,15746,1123,csn,1.960953e+02,1.130139e+01,-5.060479e+00,2.161308e+00,1.676720e+01,40,Ar,502556.437157,5401522.351605,0.001411,TSC:NOV
2015-04-29T03:24:49,1430277888.741370,483549862.405708,5605.893662,15746,1123,csn,1.967092e+02,1.130389e+01,-5.032541e+00,2.290076e+00,1.684549e+01,40,Ar,503223.116932,5407158.760131,0.001410,TSC:NOV
2015-04-29T03:24:51,1430277890.741570,483549864.405906,5607.893662,15746,1123,csn,1.973291e+02,1.130639e+01,-5.004608e+00,2.418798e+00,1.692442e+01,40,Ar,475518.868499,5108034.936094,0.001450,TSC:NOV
2015-04-29T03:24:53,1430277892.741771,483549866.406105,5609.893662,15746,1123,csn,1.979551e+02,1.130861e+01,-4.976681e+00,2.547474e+00,1.700651e+01,40,Ar,475704.057325,5108588.460174,0.001450,TSC:NOV
2015-04-29T03:24:55,1430277894.741971,483549868.406304,5611.893662,15746,1123,csn,1.985872e+02,1.131111e+01,-4.948760e+00,2.676102e+00,1.708670e+01,40,Ar,463555.670312,4976731.691202,0.001469,TSC:NOV
2015-04-29T03:24:57,1430277896.742170,483549870.406502,5613.893662,15746,1123,csn,1.992253e+02,1.131361e+01,-4.920844e+00,2.804684e+00,1.716750e+01,40,Ar,472629.922807,5072733.610794,0.001455,TSC:NOV
2015-04-29T03:24:59,1430277898.742370,483549872.406701,5615.893662,15746,1123,csn,1.998694e+02,1.131583e+01,-4.892933e+00,2.933217e+00,1.725136e+01,40,Ar,463370.481485,4971966.527156,0.001469,TSC:NOV
2015-04-29T03:25:01,1430277900.742570,483549874.406900,5617.893662,15746,1123,csn,2.005196e+02,1.131833e+01,-4.865027e+00,3.061702e+00,1.733335e+01,40,Ar,472296.582919,5066336.785896,0.001455,TSC:NOV
2015-04-29T03:25:03,1430277902.742770,483549876.407099,5619.893662,15746,1123,csn,2.011757e+02,1.132083e+01,-4.837125e+00,3.190138e+00,1.741593e+01,40,Ar,472296.582919,5064934.592852,0.001455,TSC:NOV
2015-04-29T03:25:05,1430277904.742970,483549878.407297,5621.893662,15746,1123,csn,2.018379e+02,1.132306e+01,-4.809227e+00,3.318525e+00,1.750148e+01,40,Ar,441111.748264,4729201.618306,0.001506,TSC:NOV
2015-04-29T03:25:07,1430277906.743170,483549880.407496,5623.893662,15746,1123,csn,2.025061e+02,1.132556e+01,-4.781333e+00,3.446863e+00,1.758518e+01,40,Ar,441111.748264,4727899.623943,0.001506,TSC:NOV
2015-04-29T03:25:09,1430277908.743369,483549882.407694,5625.893662,15746,1123,csn,2.031803e+02,1.132806e+01,-4.753444e+00,3.575149e+00,1.766945e+01,40,Ar,441111.748264,4726602.851139,0.001506,TSC:NOV
2015-04-29T03:25:11,1430277910.743569,483549884.407892,5627.893662,15746,1123,csn,2.038605e+02,1.133028e+01,-4.725557e+00,3.703386e+00,1.775661e+01,40,Ar,430518.924250,4611838.456385,0.001524,TSC:NOV
2015-04-29T03:25:13,1430277912.743769,483549886.408091,5629.893662,15746,1123,csn,2.045467e+02,1.133278e+01,-4.697674e+00,3.831571e+00,1.784195e+01,40,Ar,430518.924250,4610580.908028,0.001524,TSC:NOV
2015-04-29T03:25:15,1430277914.743970,483549888.408290,5631.893662,15746,1123,csn,2.052389e+02,1.133500e+01,-4.669795e+00,3.959704e+00,1.793012e+01,40,Ar,414963.028846,4442779.037137,0.001552,TSC:NOV
2015-04-29T03:25:17,1430277916.744170,483549890.408489,5633.893662,15746,1123,csn,2.059371e+02,1.133750e+01,-4.641917e+00,4.087785e+00,1.801650e+01,40,Ar,401741.492975,4300058.328565,0.001578,TSC:NOV
2015-04-29T03:25:19,1430277918.744370,483549892.408688,5635.893662,15746,1123,csn,2.066412e+02,1.134000e+01,-4.614043e+00,4.215813e+00,1.810340e+01,40,Ar,389074.518826,4163352.923629,0.001603,TSC:NOV
2015-04-29T03:25:21,1430277920.744570,483549894.408886,5637.893662,15746,1123,csn,2.073513e+02,1.134222e+01,-4.586171e+00,4.343789e+00,1.819304e+01,40,Ar,388963.405017,4161044.372419,0.001603,TSC:NOV
2015-04-29T03:25:23,1430277922.744770,483549896.409085,5639.893662,15746,1123,csn,2.080674e+02,1.134472e+01,-4.558301e+00,4.471711e+00,1.828093e+01,40,Ar,364334.160190,3896520.516253,0.001657,TSC:NOV
2015-04-29T03:25:25,1430277924.744970,483549898.409284,5641.893662,15746,1123,csn,2.087894e+02,1.134722e+01,-4.530433e+00,4.599579e+00,1.836931e+01,40,Ar,354148.700289,3786575.357231,0.001680,TSC:NOV
2015-04-29T03:25:27,1430277926.745171,483549900.409483,5643.893662,15746,1123,csn,2.095174e+02,1.134944e+01,-4.502566e+00,4.727392e+00,1.846035e+01,40,Ar,339370.523922,3627600.693414,0.001717,TSC:NOV
2015-04-29T03:25:29,1430277928.745371,483549902.409681,5645.893662,15746,1123,csn,2.102513e+02,1.135194e+01,-4.474701e+00,4.855151e+00,1.854966e+01,40,Ar,316852.347606,3386001.262670,0.001777,TSC:NOV
2015-04-29T03:25:31,1430277930.745570,483549904.409880,5647.893662,15746,1123,csn,2.109911e+02,1.135444e+01,-4.446838e+00,4.982854e+00,1.863944e+01,40,Ar,298815.765038,3192409.969166,0.001829,TSC:NOV
2015-04-29T03:25:33,1430277932.745770,483549906.410078,5649.893662,15746,1123,csn,2.117369e+02,1.135667e+01,-4.418975e+00,5.110501e+00,1.873180e+01,40,Ar,282000.390308,3011966.150913,0.001883,TSC:NOV
2015-04-29T03:25:35,1430277934.745970,483549908.410277,5651.893662,15746,1123,csn,2.124886e+02,1.135917e+01,-4.391113e+00,5.238092e+00,1.882247e+01,40,Ar,256444.932594,2738295.359972,0.001975,TSC:NOV
2015-04-29T03:25:37,1430277936.746170,483549910.410475,5653.893662,15746,1123,csn,2.132462e+02,1.136139e+01,-4.363251e+00,5.365626e+00,1.891567e+01,40,Ar,227185.524730,2425231.192037,0.002098,TSC:NOV
2015-04-29T03:25:39,1430277938.746370,483549912.410674,5655.893662,15746,1123,csn,2.140097e+02,1.136389e+01,-4.335390e+00,5.493103e+00,1.900720e+01,40,Ar,219518.542888,2342773.811477,0.002134,TSC:NOV
2015-04-29T03:25:41,1430277940.746570,483549914.410873,5657.893662,15746,1123,csn,2.147792e+02,1.136639e+01,-4.307528e+00,5.620522e+00,1.909915e+01,40,Ar,191074.771633,2038681.739147,0.002288,TSC:NOV
2015-04-29T03:25:43,1430277942.746769,483549916.411071,5659.893662,15746,1123,csn,2.155545e+02,1.136861e+01,-4.279666e+00,5.747884e+00,1.919356e+01,40,Ar,182926.209943,1951234.046302,0.002338,TSC:NOV
2015-04-29T03:25:45,1430277944.746969,483549918.411270,5661.893662,15746,1123,csn,2.163357e+02,1.137111e+01,-4.251804e+00,5.875186e+00,1.928633e+01,40,Ar,154222.885459,1644637.496287,0.002546,TSC:NOV
2015-04-29T03:25:47,1430277946.747169,483549920.411469,5663.893662,15746,1123,csn,2.171228e+02,1.137361e+01,-4.223941e+00,6.002431e+00,1.937951e+01,40,Ar,149592.965747,1594853.104498,0.002585,TSC:NOV
2015-04-29T03:25:49,1430277948.747370,483549922.411668,5665.893662,15746,1123,csn,2.179157e+02,1.137583e+01,-4.196078e+00,6.129615e+00,1.947506e+01,40,Ar,127111.943842,1354828.416356,0.002805,TSC:NOV
2015-04-29T03:25:51,1430277950.747570,483549924.411866,5667.893662,15746,1123,csn,2.187146e+02,1.137833e+01,-4.168213e+00,6.256739e+00,1.956901e+01,40,Ar,117518.609211,1252257.537471,0.002917,TSC:NOV
2015-04-29T03:25:53,1430277952.747770,483549926.412065,5669.893662,15746,1123,csn,2.195192e+02,1.138083e+01,-4.140346e+00,6.383803e+00,1.966334e+01,40,Ar,107741.001105,1147776.717066,0.003047,TSC:NOV
2015-04-29T03:25:55,1430277954.747970,483549928.412263,5671.893662,15746,1123,csn,2.203298e+02,1.138306e+01,-4.112478e+00,6.510806e+00,1.975997e+01,40,Ar,99704.225457,1061890.403335,0.003167,TSC:NOV
2015-04-29T03:25:57,1430277956.748170,483549930.412462,5673.893662,15746,1123,csn,2.211462e+02,1.138556e+01,-4.084609e+00,6.637748e+00,1.985503e+01,40,Ar,92445.253878,984330.399868,0.003289,TSC:NOV
2015-04-29T03:25:59,1430277958.748371,483549932.412661,5675.893662,15746,1123,csn,2.219684e+02,1.138778e+01,-4.056737e+00,6.764629e+00,1.995236e+01,40,Ar,88407.788464,941103.410556,0.003363,TSC:NOV
2015-04-29T03:26:01,1430277960.748571,483549934.412860,5677.893662,15746,1123,csn,2.227964e+02,1.139028e+01,-4.028863e+00,6.891447e+00,2.004812e+01,40,Ar,86259.412373,918003.586034,0.003405,TSC:NOV
2015-04-29T03:26:03,1430277962.748770,483549936.413058,5679.893662,15746,1123,csn,2.236303e+02,1.139278e+01,-4.000986e+00,7.018203e+00,2.014423e+01,40,Ar,81370.964087,865762.481833,0.003506,TSC:NOV
2015-04-29T03:26:05,1430277964.748970,483549938.413257,5681.893662,15746,1123,csn,2.244700e+02,1.139500e+01,-3.973106e+00,7.144895e+00,2.024254e+01,40,Ar,78222.444767,832055.434765,0.003575,TSC:NOV
2015-04-29T03:26:07,1430277966.749170,483549940.413456,5683.893662,15746,1123,csn,2.253155e+02,1.139750e+01,-3.945224e+00,7.271524e+00,2.033932e+01,40,Ar,77852.030729,827909.890452,0.003584,TSC:NOV
2015-04-29T03:26:09,1430277968.749370,483549942.413654,5685.893662,15746,1123,csn,2.261668e+02,1.140000e+01,-3.917338e+00,7.398090e+00,2.043644e+01,40,Ar,74259.987375,789520.204102,0.003670,TSC:NOV
2015-04-29T03:26:11,1430277970.749570,483549944.413853,5687.893662,15746,1123,csn,2.270239e+02,1.140222e+01,-3.889449e+00,7.524591e+00,2.053567e+01,40,Ar,72926.479372,775162.865876,0.003703,TSC:NOV
2015-04-29T03:26:13,1430277972.749770,483549946.414051,5689.893662,15746,1123,csn,2.278868e+02,1.140472e+01,-3.861556e+00,7.651028e+00,2.063342e+01,40,Ar,71592.971369,760819.705906,0.003737,TSC:NOV
2015-04-29T03:26:15,1430277974.749969,483549948.414250,5691.893662,15746,1123,csn,2.287555e+02,1.140722e+01,-3.833659e+00,7.777399e+00,2.073147e+01,40,Ar,68074.982789,723282.877815,0.003833,TSC:NOV
